TimeStamp,Scene,Event,Interaction
1720687917955,SampleScene,none,Plane,
1720687918122,SampleScene,none,Plane,
1720687918141,SampleScene,none,Plane,
1720687918153,SampleScene,none,Plane,
1720687918169,SampleScene,none,Plane,
1720687918183,SampleScene,none,Plane,
1720687918198,SampleScene,none,Plane,
1720687918214,SampleScene,none,Plane,
1720687918228,SampleScene,none,Plane,
1720687918243,SampleScene,none,Plane,
1720687918256,SampleScene,none,Plane,
1720687918271,SampleScene,none,Plane,
1720687918285,SampleScene,none,Plane,
1720687918299,SampleScene,none,Plane,
1720687918313,SampleScene,none,Plane,
1720687918327,SampleScene,none,Plane,
1720687918341,SampleScene,none,Plane,
1720687918355,SampleScene,none,Plane,
1720687918370,SampleScene,none,Plane,
1720687918383,SampleScene,none,Plane,
1720687918398,SampleScene,none,Plane,
1720687918414,SampleScene,none,Plane,
1720687918428,SampleScene,none,Plane,
1720687918439,SampleScene,none,Plane,
1720687918454,SampleScene,none,Plane,
1720687918467,SampleScene,none,Plane,
1720687918483,SampleScene,none,Plane,
1720687918496,SampleScene,none,Plane,
1720687918509,SampleScene,none,Plane,
1720687918523,SampleScene,none,Plane,
1720687918538,SampleScene,none,Plane,
1720687918551,SampleScene,none,Plane,
1720687918565,SampleScene,none,Plane,
1720687918579,SampleScene,none,Plane,
1720687918593,SampleScene,none,Plane,
1720687918607,SampleScene,none,Plane,
1720687918620,SampleScene,none,Plane,
1720687918634,SampleScene,none,Plane,
1720687918649,SampleScene,none,Plane,
1720687918662,SampleScene,none,Plane,
1720687918676,SampleScene,none,Plane,
1720687918690,SampleScene,none,Plane,
1720687918704,SampleScene,none,Plane,
1720687918718,SampleScene,none,Plane,
1720687918732,SampleScene,none,Plane,
1720687918746,SampleScene,none,Plane,
1720687918760,SampleScene,none,Plane,
1720687918773,SampleScene,none,Plane,
1720687918787,SampleScene,none,Plane,
1720687918802,SampleScene,none,Plane,
1720687918815,SampleScene,none,Plane,
1720687918829,SampleScene,none,Plane,
1720687918843,SampleScene,none,Plane,
1720687918857,SampleScene,none,Plane,
1720687918870,SampleScene,none,Plane,
1720687918885,SampleScene,none,Plane,
1720687918899,SampleScene,none,Plane,
1720687918912,SampleScene,none,Plane,
1720687918926,SampleScene,none,Plane,
1720687918940,SampleScene,none,Plane,
1720687918954,SampleScene,none,Plane,
1720687918968,SampleScene,none,Plane,
1720687918982,SampleScene,none,Plane,
1720687918996,SampleScene,none,Plane,
1720687919010,SampleScene,none,Plane,
1720687919023,SampleScene,none,Plane,
1720687919037,SampleScene,none,Plane,
1720687919051,SampleScene,none,Plane,
1720687919065,SampleScene,none,Plane,
1720687919079,SampleScene,none,Plane,
1720687919092,SampleScene,none,Plane,
1720687919106,SampleScene,none,Plane,
1720687919121,SampleScene,none,Plane,
1720687919135,SampleScene,none,Plane,
1720687919149,SampleScene,none,Plane,
1720687919164,SampleScene,none,Plane,
1720687919177,SampleScene,none,Plane,
1720687919191,SampleScene,none,Plane,
1720687919205,SampleScene,none,Plane,
1720687919218,SampleScene,none,Plane,
1720687919233,SampleScene,none,Plane,
1720687919246,SampleScene,none,Plane,
1720687919259,SampleScene,none,Plane,
1720687919274,SampleScene,none,Plane,
1720687919287,SampleScene,none,Plane,
1720687919301,SampleScene,none,Plane,
1720687919315,SampleScene,none,Plane,
1720687919329,SampleScene,none,Plane,
1720687919343,SampleScene,none,Plane,
1720687919357,SampleScene,none,Plane,
1720687919370,SampleScene,none,Plane,
1720687919384,SampleScene,none,Plane,
1720687919398,SampleScene,none,Plane,
1720687919412,SampleScene,none,Plane,
1720687919426,SampleScene,none,Plane,
1720687919439,SampleScene,none,Plane,
1720687919454,SampleScene,none,Plane,
1720687919468,SampleScene,none,Plane,
1720687919481,SampleScene,none,Plane,
1720687919495,SampleScene,none,Plane,
1720687919509,SampleScene,none,Plane,
1720687919523,SampleScene,none,Plane,
1720687919537,SampleScene,none,Plane,
1720687919551,SampleScene,none,Plane,
1720687919564,SampleScene,none,Plane,
1720687919579,SampleScene,none,Plane,
1720687919593,SampleScene,none,Plane,
1720687919607,SampleScene,none,Plane,
1720687919620,SampleScene,none,Plane,
1720687919635,SampleScene,none,Plane,
1720687919649,SampleScene,none,Plane,
1720687919662,SampleScene,none,Plane,
1720687919676,SampleScene,none,Plane,
1720687919690,SampleScene,none,Plane,
1720687919704,SampleScene,none,Plane,
1720687919718,SampleScene,none,Plane,
1720687919731,SampleScene,none,Plane,
1720687919746,SampleScene,none,Plane,
1720687919759,SampleScene,none,Plane,
1720687919773,SampleScene,none,Plane,
1720687919787,SampleScene,none,Plane,
1720687919801,SampleScene,none,Plane,
1720687919815,SampleScene,none,Plane,
1720687919829,SampleScene,none,Plane,
1720687919843,SampleScene,none,Plane,
1720687919856,SampleScene,none,Plane,
1720687919871,SampleScene,none,Plane,
1720687919885,SampleScene,none,Plane,
1720687919898,SampleScene,none,Plane,
1720687919911,SampleScene,none,Plane,
1720687919925,SampleScene,none,Plane,
1720687919940,SampleScene,none,Plane,
1720687919953,SampleScene,none,Plane,
1720687919968,SampleScene,none,Plane,
1720687919982,SampleScene,none,Plane,
1720687919996,SampleScene,none,Plane,
1720687920010,SampleScene,none,Plane,
1720687920024,SampleScene,none,Plane,
1720687920037,SampleScene,none,Plane,
1720687920051,SampleScene,none,Plane,
1720687920065,SampleScene,none,Plane,
1720687920079,SampleScene,none,Plane,
1720687920092,SampleScene,none,Plane,
1720687920107,SampleScene,none,Plane,
1720687920120,SampleScene,none,Plane,
1720687920134,SampleScene,none,Plane,
1720687920149,SampleScene,none,Plane,
1720687920163,SampleScene,none,Plane,
1720687920176,SampleScene,none,Plane,
1720687920190,SampleScene,none,Plane,
1720687920204,SampleScene,none,Plane,
1720687920218,SampleScene,none,Plane,
1720687920231,SampleScene,none,Plane,
1720687920246,SampleScene,none,Plane,
1720687920259,SampleScene,none,Plane,
1720687920273,SampleScene,none,Plane,
1720687920288,SampleScene,none,Plane,
1720687920301,SampleScene,none,Plane,
1720687920315,SampleScene,none,Plane,
1720687920329,SampleScene,none,Plane,
1720687920343,SampleScene,none,Plane,
1720687920357,SampleScene,none,Plane,
1720687920371,SampleScene,none,Plane,
1720687920385,SampleScene,none,Plane,
1720687920399,SampleScene,none,Plane,
1720687920413,SampleScene,none,Plane,
1720687920427,SampleScene,none,Plane,
1720687920439,SampleScene,none,Plane,
1720687920454,SampleScene,none,Plane,
1720687920468,SampleScene,none,Plane,
1720687920482,SampleScene,none,Plane,
1720687920496,SampleScene,none,Plane,
1720687920509,SampleScene,none,Plane,
1720687920524,SampleScene,none,Plane,
1720687920537,SampleScene,none,Plane,
1720687920551,SampleScene,none,Plane,
1720687920565,SampleScene,none,Plane,
1720687920579,SampleScene,none,Plane,
1720687920593,SampleScene,none,Plane,
1720687920607,SampleScene,none,Plane,
1720687920621,SampleScene,none,Plane,
1720687920634,SampleScene,none,Plane,
1720687920649,SampleScene,none,Plane,
1720687920662,SampleScene,none,Plane,
1720687920676,SampleScene,none,Plane,
1720687920691,SampleScene,none,Plane,
1720687920704,SampleScene,none,Plane,
1720687920718,SampleScene,none,Plane,
1720687920732,SampleScene,none,Plane,
1720687920746,SampleScene,none,Plane,
1720687920759,SampleScene,none,Plane,
1720687920773,SampleScene,none,Plane,
1720687920787,SampleScene,none,Plane,
1720687920801,SampleScene,none,Plane,
1720687920816,SampleScene,none,Plane,
1720687920829,SampleScene,none,Plane,
1720687920844,SampleScene,none,Plane,
1720687920857,SampleScene,none,Plane,
1720687920871,SampleScene,none,Plane,
1720687920884,SampleScene,none,Plane,
1720687920898,SampleScene,none,Plane,
1720687920912,SampleScene,none,Plane,
1720687920926,SampleScene,none,Plane,
1720687920939,SampleScene,none,Plane,
1720687920953,SampleScene,none,Plane,
1720687920968,SampleScene,none,Plane,
1720687920982,SampleScene,none,Plane,
1720687920996,SampleScene,none,Plane,
1720687921009,SampleScene,none,Plane,
1720687921024,SampleScene,none,Plane,
1720687921037,SampleScene,none,Plane,
1720687921051,SampleScene,none,Plane,
1720687921065,SampleScene,none,Plane,
1720687921079,SampleScene,none,Plane,
1720687921094,SampleScene,none,Plane,
1720687921107,SampleScene,none,Plane,
1720687921121,SampleScene,none,Plane,
1720687921135,SampleScene,none,Plane,
1720687921148,SampleScene,none,Plane,
1720687921163,SampleScene,none,Plane,
1720687921177,SampleScene,none,Plane,
1720687921190,SampleScene,none,Plane,
1720687921204,SampleScene,none,Plane,
1720687921218,SampleScene,none,Plane,
1720687921232,SampleScene,none,Plane,
1720687921246,SampleScene,none,Plane,
1720687921260,SampleScene,none,Plane,
1720687921274,SampleScene,none,Plane,
1720687921287,SampleScene,none,Plane,
1720687921302,SampleScene,none,Plane,
1720687921315,SampleScene,none,Plane,
1720687921330,SampleScene,none,Plane,
1720687921343,SampleScene,none,Plane,
1720687921357,SampleScene,none,Plane,
1720687921371,SampleScene,none,Plane,
1720687921385,SampleScene,none,Plane,
1720687921399,SampleScene,none,Plane,
1720687921413,SampleScene,none,Plane,
1720687921426,SampleScene,none,Plane,
1720687921440,SampleScene,none,Plane,
1720687921455,SampleScene,none,Plane,
1720687921468,SampleScene,none,Plane,
1720687921482,SampleScene,none,Plane,
1720687921496,SampleScene,none,Plane,
1720687921510,SampleScene,none,Plane,
1720687921524,SampleScene,none,Plane,
1720687921538,SampleScene,none,Plane,
1720687921552,SampleScene,none,Plane,
1720687921565,SampleScene,none,Plane,
1720687921579,SampleScene,none,Plane,
1720687921594,SampleScene,none,Plane,
1720687921607,SampleScene,none,Plane,
1720687921621,SampleScene,none,Plane,
1720687921635,SampleScene,none,Plane,
1720687921649,SampleScene,none,Plane,
1720687921662,SampleScene,none,Plane,
1720687921676,SampleScene,none,Plane,
1720687921691,SampleScene,none,Plane,
1720687921704,SampleScene,none,Plane,
1720687921718,SampleScene,none,Plane,
1720687921732,SampleScene,none,Plane,
1720687921746,SampleScene,none,Plane,
1720687921760,SampleScene,none,Plane,
1720687921774,SampleScene,none,Plane,
1720687921787,SampleScene,none,Plane,
1720687921801,SampleScene,none,Plane,
1720687921815,SampleScene,none,Plane,
1720687921830,SampleScene,none,Plane,
1720687921844,SampleScene,none,Plane,
1720687921857,SampleScene,none,Plane,
1720687921872,SampleScene,none,Plane,
1720687921884,SampleScene,none,Plane,
1720687921898,SampleScene,none,Plane,
1720687921912,SampleScene,none,Plane,
1720687921926,SampleScene,none,Plane,
1720687921940,SampleScene,none,Plane,
1720687921955,SampleScene,none,Plane,
1720687921968,SampleScene,none,Plane,
1720687921982,SampleScene,none,Plane,
1720687921996,SampleScene,none,Plane,
1720687922010,SampleScene,none,Plane,
1720687922024,SampleScene,none,Plane,
1720687922038,SampleScene,none,Plane,
1720687922052,SampleScene,none,Plane,
1720687922065,SampleScene,none,Plane,
1720687922079,SampleScene,none,Plane,
1720687922093,SampleScene,none,Plane,
1720687922107,SampleScene,none,Plane,
1720687922121,SampleScene,none,Plane,
1720687922135,SampleScene,none,Plane,
1720687922149,SampleScene,none,Plane,
1720687922163,SampleScene,none,Plane,
1720687922176,SampleScene,none,Plane,
1720687922190,SampleScene,none,Plane,
1720687922204,SampleScene,none,Plane,
1720687922218,SampleScene,none,Plane,
1720687922233,SampleScene,none,Plane,
1720687922247,SampleScene,none,Plane,
1720687922260,SampleScene,none,Plane,
1720687922275,SampleScene,none,Plane,
1720687922287,SampleScene,none,Plane,
1720687922302,SampleScene,none,Plane,
1720687922316,SampleScene,none,Plane,
1720687922329,SampleScene,none,Plane,
1720687922343,SampleScene,none,Plane,
1720687922357,SampleScene,none,Plane,
1720687922371,SampleScene,none,Plane,
1720687922385,SampleScene,none,Plane,
1720687922399,SampleScene,none,Plane,
1720687922412,SampleScene,none,Plane,
1720687922426,SampleScene,none,Plane,
1720687922441,SampleScene,none,Plane,
1720687922455,SampleScene,none,Plane,
1720687922468,SampleScene,none,Plane,
1720687922481,SampleScene,none,Plane,
1720687922496,SampleScene,none,Plane,
1720687922509,SampleScene,none,Plane,
1720687922524,SampleScene,none,Plane,
1720687922538,SampleScene,none,Plane,
1720687922551,SampleScene,none,Plane,
1720687922565,SampleScene,none,Plane,
1720687922579,SampleScene,none,Plane,
1720687922594,SampleScene,none,Plane,
1720687922607,SampleScene,none,Plane,
1720687922621,SampleScene,none,Plane,
1720687922635,SampleScene,none,Plane,
1720687922649,SampleScene,none,Plane,
1720687922663,SampleScene,none,Plane,
1720687922677,SampleScene,none,Plane,
1720687922690,SampleScene,none,Plane,
1720687922704,SampleScene,none,Plane,
1720687922718,SampleScene,none,Plane,
1720687922731,SampleScene,none,Plane,
1720687922746,SampleScene,none,Plane,
1720687922760,SampleScene,none,Plane,
1720687922773,SampleScene,none,Plane,
1720687922788,SampleScene,none,Plane,
1720687922801,SampleScene,none,Plane,
1720687922815,SampleScene,none,Plane,
1720687922830,SampleScene,none,Plane,
1720687922843,SampleScene,none,Plane,
1720687922857,SampleScene,none,Plane,
1720687922871,SampleScene,none,Plane,
1720687922885,SampleScene,none,Plane,
1720687922899,SampleScene,none,Plane,
1720687922913,SampleScene,none,Plane,
1720687922927,SampleScene,none,Plane,
1720687922941,SampleScene,none,Plane,
1720687922954,SampleScene,none,Plane,
1720687922969,SampleScene,none,Plane,
1720687922981,SampleScene,none,Plane,
1720687922997,SampleScene,none,Plane,
1720687923010,SampleScene,none,Plane,
1720687923024,SampleScene,none,Plane,
1720687923040,SampleScene,none,Plane,
1720687923053,SampleScene,none,Plane,
1720687923066,SampleScene,none,Plane,
1720687923080,SampleScene,none,Plane,
1720687923094,SampleScene,none,Plane,
1720687923108,SampleScene,none,Plane,
1720687923121,SampleScene,none,Plane,
1720687923135,SampleScene,none,Plane,
1720687923149,SampleScene,none,Plane,
1720687923163,SampleScene,none,Plane,
1720687923176,SampleScene,none,Plane,
1720687923190,SampleScene,none,Plane,
1720687923205,SampleScene,none,Plane,
1720687923218,SampleScene,none,Plane,
1720687923232,SampleScene,none,Plane,
1720687923246,SampleScene,none,Plane,
1720687923260,SampleScene,none,Plane,
1720687923274,SampleScene,none,Plane,
1720687923287,SampleScene,none,Plane,
1720687923302,SampleScene,none,Plane,
1720687923315,SampleScene,none,Plane,
1720687923329,SampleScene,none,Plane,
1720687923343,SampleScene,none,Plane,
1720687923356,SampleScene,none,Plane,
1720687923371,SampleScene,none,Plane,
1720687923384,SampleScene,none,Plane,
1720687923398,SampleScene,none,Plane,
1720687923412,SampleScene,none,Plane,
1720687923426,SampleScene,none,Plane,
1720687923440,SampleScene,none,Plane,
1720687923454,SampleScene,none,Plane,
1720687923468,SampleScene,none,Plane,
1720687923481,SampleScene,none,Plane,
1720687923496,SampleScene,none,Plane,
1720687923509,SampleScene,none,Plane,
1720687923524,SampleScene,none,Plane,
1720687923538,SampleScene,none,Plane,
1720687923552,SampleScene,none,Plane,
1720687923565,SampleScene,none,Plane,
1720687923579,SampleScene,none,Plane,
1720687923593,SampleScene,none,Plane,
1720687923607,SampleScene,none,Plane,
1720687923621,SampleScene,none,Plane,
1720687923635,SampleScene,none,Plane,
1720687923649,SampleScene,none,Plane,
1720687923662,SampleScene,none,Plane,
1720687923676,SampleScene,none,Plane,
1720687923691,SampleScene,none,Plane,
1720687923703,SampleScene,none,Plane,
1720687923718,SampleScene,none,Plane,
1720687923732,SampleScene,none,Plane,
1720687923746,SampleScene,none,Plane,
1720687923759,SampleScene,none,Plane,
1720687923773,SampleScene,none,Plane,
1720687923787,SampleScene,none,Plane,
1720687923801,SampleScene,none,Plane,
1720687923815,SampleScene,none,Plane,
1720687923829,SampleScene,none,Plane,
1720687923842,SampleScene,none,Plane,
1720687923857,SampleScene,none,Plane,
1720687923870,SampleScene,none,Plane,
1720687923885,SampleScene,none,Plane,
1720687923899,SampleScene,none,Plane,
1720687923912,SampleScene,none,Plane,
1720687923927,SampleScene,none,Plane,
1720687923939,SampleScene,none,Plane,
1720687923954,SampleScene,none,Plane,
1720687923969,SampleScene,none,Plane,
1720687923981,SampleScene,none,Plane,
1720687923996,SampleScene,none,Plane,
1720687924010,SampleScene,none,Plane,
1720687924023,SampleScene,none,Plane,
1720687924037,SampleScene,none,Plane,
1720687924051,SampleScene,none,Plane,
1720687924066,SampleScene,none,Plane,
1720687924080,SampleScene,none,Plane,
1720687924093,SampleScene,none,Plane,
1720687924106,SampleScene,none,Plane,
1720687924121,SampleScene,none,Plane,
1720687924135,SampleScene,none,Plane,
1720687924149,SampleScene,none,Plane,
1720687924163,SampleScene,none,Plane,
1720687924176,SampleScene,none,Plane,
1720687924189,SampleScene,none,Plane,
1720687924205,SampleScene,none,Plane,
1720687924218,SampleScene,none,Plane,
1720687924232,SampleScene,none,Plane,
1720687924246,SampleScene,none,Plane,
1720687924260,SampleScene,none,Plane,
1720687924273,SampleScene,none,Plane,
1720687924288,SampleScene,none,Plane,
1720687924302,SampleScene,none,Plane,
1720687924315,SampleScene,none,Plane,
1720687924329,SampleScene,none,Plane,
1720687924344,SampleScene,none,Plane,
1720687924357,SampleScene,none,Plane,
1720687924371,SampleScene,none,Plane,
1720687924385,SampleScene,none,Plane,
1720687924399,SampleScene,none,Plane,
1720687924413,SampleScene,none,Plane,
1720687924427,SampleScene,none,Plane,
1720687924440,SampleScene,none,Plane,
1720687924454,SampleScene,none,Plane,
1720687924468,SampleScene,none,Plane,
1720687924482,SampleScene,none,Plane,
1720687924496,SampleScene,none,Plane,
1720687924510,SampleScene,none,Plane,
1720687924524,SampleScene,none,Plane,
1720687924538,SampleScene,none,Plane,
1720687924551,SampleScene,none,Plane,
1720687924565,SampleScene,none,Plane,
1720687924580,SampleScene,none,Plane,
1720687924593,SampleScene,none,Plane,
1720687924607,SampleScene,none,Plane,
1720687924622,SampleScene,none,Plane,
1720687924634,SampleScene,none,Plane,
1720687924649,SampleScene,none,Plane,
1720687924662,SampleScene,none,Plane,
1720687924676,SampleScene,none,Plane,
1720687924690,SampleScene,none,Plane,
1720687924704,SampleScene,none,Plane,
1720687924718,SampleScene,none,Plane,
1720687924732,SampleScene,none,Plane,
1720687924747,SampleScene,none,Plane,
1720687924760,SampleScene,none,Plane,
1720687924774,SampleScene,none,Plane,
1720687924788,SampleScene,none,Plane,
1720687924802,SampleScene,none,Plane,
1720687924816,SampleScene,none,Plane,
1720687924830,SampleScene,none,Plane,
1720687924843,SampleScene,none,Plane,
1720687924857,SampleScene,none,Plane,
1720687924871,SampleScene,none,Plane,
1720687924884,SampleScene,none,Plane,
1720687924899,SampleScene,none,Plane,
1720687924913,SampleScene,none,Plane,
1720687924927,SampleScene,none,Plane,
1720687924940,SampleScene,none,Plane,
1720687924955,SampleScene,none,Plane,
1720687924968,SampleScene,none,Plane,
1720687924982,SampleScene,none,Plane,
1720687924996,SampleScene,none,Plane,
1720687925010,SampleScene,none,Plane,
1720687925024,SampleScene,none,Plane,
1720687925038,SampleScene,none,Plane,
1720687925051,SampleScene,none,Plane,
1720687925065,SampleScene,none,Plane,
1720687925080,SampleScene,none,Plane,
1720687925093,SampleScene,none,Plane,
1720687925107,SampleScene,none,Plane,
1720687925121,SampleScene,none,Plane,
1720687925135,SampleScene,none,Plane,
1720687925149,SampleScene,none,Plane,
1720687925163,SampleScene,none,Plane,
1720687925177,SampleScene,none,Plane,
1720687925190,SampleScene,none,Plane,
1720687925204,SampleScene,none,Plane,
1720687925219,SampleScene,none,Plane,
1720687925233,SampleScene,none,Plane,
1720687925246,SampleScene,none,Plane,
1720687925260,SampleScene,none,Plane,
1720687925274,SampleScene,none,Plane,
1720687925288,SampleScene,none,Plane,
1720687925302,SampleScene,none,Plane,
1720687925316,SampleScene,none,Plane,
1720687925329,SampleScene,none,Plane,
1720687925343,SampleScene,none,Plane,
1720687925357,SampleScene,none,Plane,
1720687925371,SampleScene,none,Plane,
1720687925385,SampleScene,none,Plane,
1720687925399,SampleScene,none,Plane,
1720687925412,SampleScene,none,Plane,
1720687925426,SampleScene,none,Plane,
1720687925440,SampleScene,none,Plane,
1720687925455,SampleScene,none,Plane,
1720687925468,SampleScene,none,Plane,
1720687925482,SampleScene,none,Plane,
1720687925497,SampleScene,none,Plane,
1720687925510,SampleScene,none,Plane,
1720687925524,SampleScene,none,Plane,
1720687925537,SampleScene,none,Plane,
1720687925551,SampleScene,none,Plane,
1720687925565,SampleScene,none,Plane,
1720687925579,SampleScene,none,Plane,
1720687925594,SampleScene,none,Plane,
1720687925607,SampleScene,none,Plane,
1720687925621,SampleScene,none,Plane,
1720687925635,SampleScene,none,Plane,
1720687925649,SampleScene,none,Plane,
1720687925663,SampleScene,none,Plane,
1720687925677,SampleScene,none,Plane,
1720687925690,SampleScene,none,Plane,
1720687925704,SampleScene,none,Plane,
1720687925718,SampleScene,none,Plane,
1720687925733,SampleScene,none,Plane,
1720687925746,SampleScene,none,Plane,
1720687925760,SampleScene,none,Plane,
1720687925773,SampleScene,none,Plane,
1720687925788,SampleScene,none,Plane,
1720687925801,SampleScene,none,Plane,
1720687925816,SampleScene,none,Plane,
1720687925829,SampleScene,none,Plane,
1720687925844,SampleScene,none,Plane,
1720687925857,SampleScene,none,Plane,
1720687925871,SampleScene,none,Plane,
1720687925885,SampleScene,none,Plane,
1720687925899,SampleScene,none,Plane,
1720687925912,SampleScene,none,Plane,
1720687925927,SampleScene,none,Plane,
1720687925940,SampleScene,none,Plane,
1720687925955,SampleScene,none,Plane,
1720687925968,SampleScene,none,Plane,
1720687925982,SampleScene,none,Plane,
1720687925996,SampleScene,none,Plane,
1720687926010,SampleScene,none,Plane,
1720687926024,SampleScene,none,Plane,
1720687926037,SampleScene,none,Plane,
1720687926053,SampleScene,none,Plane,
1720687926067,SampleScene,none,Plane,
1720687926080,SampleScene,none,Plane,
1720687926094,SampleScene,none,Plane,
1720687926108,SampleScene,none,Plane,
1720687926121,SampleScene,none,Plane,
1720687926135,SampleScene,none,Plane,
1720687926149,SampleScene,none,Plane,
1720687926163,SampleScene,none,Plane,
1720687926177,SampleScene,none,Plane,
1720687926190,SampleScene,none,Plane,
1720687926203,SampleScene,none,Plane,
1720687926217,SampleScene,none,Plane,
1720687926231,SampleScene,none,Plane,
1720687926245,SampleScene,none,Plane,
1720687926259,SampleScene,none,Plane,
1720687926273,SampleScene,none,Plane,
1720687926288,SampleScene,none,Plane,
1720687926300,SampleScene,none,Plane,
1720687926314,SampleScene,none,Plane,
1720687926329,SampleScene,none,Plane,
1720687926342,SampleScene,none,Plane,
1720687926356,SampleScene,none,Plane,
1720687926370,SampleScene,none,Plane,
1720687926384,SampleScene,none,Plane,
1720687926398,SampleScene,none,Plane,
1720687926411,SampleScene,none,Plane,
1720687926425,SampleScene,none,Plane,
1720687926440,SampleScene,none,Plane,
1720687926453,SampleScene,none,Plane,
1720687926467,SampleScene,none,Plane,
1720687926481,SampleScene,none,Plane,
1720687926495,SampleScene,none,Plane,
1720687926509,SampleScene,none,Plane,
1720687926523,SampleScene,none,Plane,
1720687926537,SampleScene,none,Plane,
1720687926550,SampleScene,none,Plane,
1720687926565,SampleScene,none,Plane,
1720687926578,SampleScene,none,Plane,
1720687926592,SampleScene,none,Plane,
1720687926607,SampleScene,none,Plane,
1720687926619,SampleScene,none,Plane,
1720687926635,SampleScene,none,Plane,
1720687926648,SampleScene,none,Plane,
1720687926661,SampleScene,none,Plane,
1720687926676,SampleScene,none,Plane,
1720687926689,SampleScene,none,Plane,
1720687926703,SampleScene,none,Plane,
1720687926718,SampleScene,none,Plane,
1720687926731,SampleScene,none,Plane,
1720687926745,SampleScene,none,Plane,
1720687926759,SampleScene,none,Plane,
1720687926772,SampleScene,none,Plane,
1720687926787,SampleScene,none,Plane,
1720687926800,SampleScene,none,Plane,
1720687926815,SampleScene,none,Plane,
1720687926829,SampleScene,none,Plane,
1720687926841,SampleScene,none,Plane,
1720687926856,SampleScene,none,Plane,
1720687926870,SampleScene,none,Plane,
1720687926884,SampleScene,none,Plane,
1720687926898,SampleScene,none,Plane,
1720687926912,SampleScene,none,Plane,
1720687926926,SampleScene,none,Plane,
1720687926939,SampleScene,none,Plane,
1720687926953,SampleScene,none,Plane,
1720687926968,SampleScene,none,Plane,
1720687926981,SampleScene,none,Plane,
1720687926995,SampleScene,none,Plane,
1720687927009,SampleScene,none,Plane,
1720687927022,SampleScene,none,Plane,
1720687927037,SampleScene,none,Plane,
1720687927050,SampleScene,none,Plane,
1720687927064,SampleScene,none,Plane,
1720687927079,SampleScene,none,Plane,
1720687927092,SampleScene,none,Plane,
1720687927106,SampleScene,none,Plane,
1720687927120,SampleScene,none,Plane,
1720687927134,SampleScene,none,Plane,
1720687927148,SampleScene,none,Plane,
1720687927163,SampleScene,none,Plane,
1720687927175,SampleScene,none,Plane,
1720687927189,SampleScene,none,Plane,
1720687927203,SampleScene,none,Plane,
1720687927218,SampleScene,none,Plane,
1720687927231,SampleScene,none,Plane,
1720687927245,SampleScene,none,Plane,
1720687927259,SampleScene,none,Plane,
1720687927272,SampleScene,none,Plane,
1720687927286,SampleScene,none,Plane,
1720687927300,SampleScene,none,Plane,
1720687927314,SampleScene,none,Plane,
1720687927328,SampleScene,none,Plane,
1720687927342,SampleScene,none,Plane,
1720687927357,SampleScene,none,Plane,
1720687927370,SampleScene,none,Plane,
1720687927384,SampleScene,none,Plane,
1720687927398,SampleScene,none,Plane,
1720687927413,SampleScene,none,Plane,
1720687927426,SampleScene,none,Plane,
1720687927440,SampleScene,none,Plane,
1720687927454,SampleScene,none,Plane,
1720687927468,SampleScene,none,Plane,
1720687927482,SampleScene,none,Plane,
1720687927496,SampleScene,none,Plane,
1720687927509,SampleScene,none,Plane,
1720687927525,SampleScene,none,Plane,
1720687927538,SampleScene,none,Plane,
1720687927551,SampleScene,none,Plane,
1720687927565,SampleScene,none,Plane,
1720687927579,SampleScene,none,Plane,
1720687927593,SampleScene,none,Plane,
1720687927607,SampleScene,none,Plane,
1720687927621,SampleScene,none,Plane,
1720687927635,SampleScene,none,Plane,
1720687927649,SampleScene,none,Plane,
1720687927663,SampleScene,none,Plane,
1720687927676,SampleScene,none,Plane,
1720687927690,SampleScene,none,Plane,
1720687927705,SampleScene,none,Plane,
1720687927718,SampleScene,none,Plane,
1720687927732,SampleScene,none,Plane,
1720687927746,SampleScene,none,Plane,
1720687927760,SampleScene,none,Plane,
1720687927773,SampleScene,none,Plane,
1720687927787,SampleScene,none,Plane,
1720687927801,SampleScene,none,Plane,
1720687927815,SampleScene,none,Plane,
1720687927829,SampleScene,none,Plane,
1720687927843,SampleScene,none,Plane,
1720687927857,SampleScene,none,Plane,
1720687927870,SampleScene,none,Plane,
1720687927884,SampleScene,none,Plane,
1720687927899,SampleScene,none,Plane,
1720687927912,SampleScene,none,Plane,
1720687927925,SampleScene,none,Plane,
1720687927940,SampleScene,none,Plane,
1720687927954,SampleScene,none,Plane,
1720687927968,SampleScene,none,Plane,
1720687927982,SampleScene,none,Plane,
1720687927996,SampleScene,none,Plane,
1720687928009,SampleScene,none,Plane,
1720687928023,SampleScene,none,Plane,
1720687928037,SampleScene,none,Plane,
1720687928051,SampleScene,none,Plane,
1720687928065,SampleScene,none,Plane,
1720687928079,SampleScene,none,Plane,
1720687928093,SampleScene,none,Plane,
1720687928106,SampleScene,none,Plane,
1720687928120,SampleScene,none,Plane,
1720687928134,SampleScene,none,Plane,
1720687928148,SampleScene,none,Plane,
1720687928163,SampleScene,none,Plane,
1720687928176,SampleScene,none,Plane,
1720687928189,SampleScene,none,Plane,
1720687928204,SampleScene,none,Plane,
1720687928217,SampleScene,none,Plane,
1720687928232,SampleScene,none,Plane,
1720687928245,SampleScene,none,Plane,
1720687928259,SampleScene,none,Plane,
1720687928273,SampleScene,none,Plane,
1720687928287,SampleScene,none,Plane,
1720687928301,SampleScene,none,Plane,
1720687928315,SampleScene,none,Plane,
